Result of replaying M2.tpn on Process 13 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Queued States","Num. States","Calculation Time (ms)","Move-Log Fitness","Trace Fitness","Trace Length","Move-Model Fitness",Match
374,"instance_272",1,Yes,"9,00","1.503,00","1.256,00","22,00","0,71","0,69","14,00","0,67",[M-REAL]A|[L/M]C|[L/M]T|[L]D+complete|[L]U+complete|[L/M]AD|[L/M]Z|[L]B+complete|[L/M]V|[L/M]AB|[L/M]AE|[L/M]X|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B|[L]A+complete
375,"instance_230",1,Yes,"9,00","1.861,00","1.608,00","78,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[L/M]T|[L/M]AD|[L/M]Z|[M-REAL]V|[L]B+complete|[L]AA+complete|[L/M]Y|[L/M]AC|[L/M]W|[M-REAL]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B|[L]V+complete|[L]AE+complete
376,"instance_238",1,Yes,"6,00","662,00","383,00","0,00","0,76","0,81","17,00","0,87",[L/M]A|[M-REAL]C|[L]AD+complete|[L/M]T|[L]AE+complete|[L/M]V|[L/M]AD|[L/M]Z|[L/M]AB|[L/M]Y|[L/M]W|[L]AF+complete|[L/M]AA|[L]C+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
377,"instance_86",1,Yes,"9,00","1.474,00","1.121,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]Z+complete|[L/M]T|[L]B+complete|[L/M]AD|[M-REAL]V|[L/M]Y|[L]C+complete|[L/M]W|[L/M]AE|[M-REAL]Z|[L/M]AC|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B|[L]V+complete
378,"instance_13",1,Yes,"9,00","1.247,00","908,00","16,00","0,71","0,69","14,00","0,67",[L]T+complete|[L]C+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]V|[L]U+complete|[L/M]Z|[L/M]AC|[L]AE+complete|[L/M]Y|[L/M]W|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
379,"instance_162",1,Yes,"9,00","1.137,00","770,00","21,00","0,71","0,69","14,00","0,67",[M-REAL]A|[M-REAL]C|[M-REAL]T|[M-REAL]Z|[L/M]AC|[L/M]V|[L]C+complete|[L/M]AA|[L/M]AD|[L]T+complete|[L]A+complete|[L/M]X|[L/M]AE|[L]Z+complete|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
380,"instance_317",1,Yes,"3,00","440,00","242,00","0,00","0,94","0,91","17,00","0,89",[L/M]A|[L/M]C|[L/M]T|[L/M]Z|[L/M]AD|[L]AD+complete|[L/M]V|[L/M]AC|[L/M]Y|[L/M]AA|[L/M]AE|[L/M]W|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
381,"instance_329",1,Yes,"9,00","1.392,00","1.077,00","0,00","0,71","0,69","14,00","0,67",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]T|[L]Y+complete|[L/M]V|[L/M]AD|[L]A+complete|[L]AB+complete|[L/M]Z|[L/M]AE|[M-REAL]X|[L/M]W|[M-REAL]AB|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L/M]B
382,"instance_212",1,Yes,"9,00","1.484,00","1.129,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]AE+complete|[L/M]T|[M-REAL]V|[L]U+complete|[L/M]X|[L/M]Z|[L]C+complete|[L/M]AB|[L/M]W|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L]V+complete|[L/M]D|[L/M]B
383,"instance_105",1,Yes,"9,00","1.443,00","1.140,00","0,00","0,71","0,69","14,00","0,67",[L]C+complete|[L/M]A|[M-REAL]C|[L]Z+complete|[L/M]T|[L/M]V|[L]AA+complete|[L/M]Y|[L/M]AD|[M-REAL]Z|[L/M]AB|[L/M]W|[L/M]AE|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[L]D+complete|[L/M]U|[M-REAL]D|[L/M]B
384,"instance_220",1,Yes,"9,00","1.647,00","1.297,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[L]AE+complete|[L]T+complete|[L/M]C|[M-REAL]T|[M-REAL]V|[L/M]X|[L/M]AD|[L/M]Z|[L]U+complete|[L/M]AB|[L/M]W|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L]V+complete|[L/M]D|[L/M]B
385,"instance_224",1,Yes,"9,00","1.853,00","1.610,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[L/M]T|[L]D+complete|[L/M]AD|[L]U+complete|[L/M]Z|[M-REAL]V|[L/M]Y|[L]AA+complete|[L/M]AE|[L/M]W|[L/M]AB|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L]V+complete|[L/M]B
386,"instance_201",1,Yes,"5,00","1.184,00","631,00","0,00","0,88","0,84","16,00","0,82",[L/M]A|[L/M]C|[L]B+complete|[L]L+complete|[L/M]E|[L/M]G|[L/M]Q|[L/M]I|[M-REAL]L|[L/M]O|[L/M]R|[L/M]K|[L/M]J|[L/M]M|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[M-REAL]B
387,"instance_340",1,Yes,"9,00","1.851,00","1.604,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[L/M]T|[L]W+complete|[L]U+complete|[L/M]V|[L/M]AD|[M-REAL]Z|[L/M]AB|[L]B+complete|[L/M]AE|[L/M]AA|[L]Z+complete|[L/M]X|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B
388,"instance_322",1,Yes,"9,00","1.650,00","1.338,00","2,00","0,71","0,69","14,00","0,67",[L/M]A|[L]AA+complete|[L]V+complete|[L]U+complete|[L/M]C|[L/M]T|[L/M]AD|[L/M]Z|[L]B+complete|[L/M]AE|[M-REAL]V|[L/M]Y|[L/M]AC|[L/M]W|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B
389,"instance_321",1,Yes,"5,00","1.466,00","980,00","16,00","0,88","0,84","16,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]J|[L]N+complete|[L/M]I|[L/M]K|[L]R+complete|[L/M]L|[M-REAL]N|[L/M]M|[L/M]Q|[L/M]H|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
390,"instance_324",1,Yes,"6,00","471,00","229,00","2,00","0,76","0,81","17,00","0,87",[M-REAL]A|[L]AF+complete|[L/M]C|[L]AD+complete|[L/M]T|[L/M]V|[L/M]Z|[L]AE+complete|[L/M]AB|[L/M]X|[L]A+complete|[L/M]AD|[L/M]AA|[L/M]W|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
391,"instance_325",1,Yes,"9,00","1.480,00","1.228,00","15,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]V|[L]D+complete|[L/M]Z|[L/M]AD|[L/M]AE|[L/M]Y|[L/M]AC|[L/M]W|[L]U+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L]T+complete|[L]C+complete|[L/M]B
392,"instance_235",1,Yes,"9,00","1.794,00","1.508,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[M-REAL]T|[L]D+complete|[L/M]Z|[L/M]V|[M-REAL]AD|[L]B+complete|[L/M]AE|[L/M]AB|[L/M]X|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]T+complete|[L]AD+complete
393,"instance_426",1,Yes,"6,00","1.238,00","980,00","1,00","0,76","0,81","17,00","0,87",[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]AD|[L/M]Y|[L/M]AB|[L/M]AE|[L]AE+complete|[L]AF+complete|[L/M]AA|[L]D+complete|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L]AD+complete|[L/M]B
394,"instance_16",1,Yes,"5,00","1.738,00","1.180,00","16,00","0,88","0,84","16,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]G|[L/M]O|[L/M]Q|[L]H+complete|[L]B+complete|[L/M]J|[L/M]R|[L/M]K|[L/M]I|[L/M]M|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[M-REAL]B
395,"instance_454",1,Yes,"6,00","912,00","582,00","0,00","0,76","0,81","17,00","0,87",[L/M]A|[L/M]C|[L]AD+complete|[L/M]T|[L]U+complete|[L/M]V|[L/M]Z|[L/M]Y|[L/M]W|[L/M]AC|[L]AF+complete|[L]AE+complete|[L/M]AA|[L/M]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
396,"instance_435",1,Yes,"9,00","1.786,00","1.491,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[L]Y+complete|[L/M]C|[M-REAL]T|[L/M]V|[L/M]AD|[L/M]Z|[M-REAL]X|[L]D+complete|[L/M]W|[L/M]AB|[L/M]AE|[L]T+complete|[L]U+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
397,"instance_418",1,Yes,"9,00","1.763,00","1.455,00","22,00","0,71","0,69","14,00","0,67",[L/M]A|[L]W+complete|[L/M]C|[M-REAL]T|[L]X+complete|[L/M]Z|[L/M]AD|[L]B+complete|[L/M]AB|[L/M]AA|[L/M]AE|[L/M]V|[M-REAL]t30t20\n\n$invisible$|[M-REAL]X|[M-REAL]W|[L/M]U|[L/M]D|[M-REAL]B|[L]T+complete
398,"instance_356",1,Yes,"5,00","1.333,00","879,00","16,00","0,88","0,84","16,00","0,82",[L/M]A|[L]R+complete|[L/M]C|[L/M]E|[L/M]Q|[L/M]L|[L/M]G|[L/M]I|[L/M]J|[L]M+complete|[L/M]K|[L/M]N|[L/M]H|[M-REAL]R|[M-REAL]M|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
399,"instance_358",1,Yes,"9,00","1.802,00","1.524,00","15,00","0,71","0,69","14,00","0,67",[L/M]A|[L]B+complete|[L/M]C|[L/M]T|[L/M]Z|[L/M]V|[L]AA+complete|[L/M]Y|[L]U+complete|[L/M]W|[L]AE+complete|[L/M]AD|[L/M]AB|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[L/M]D|[M-REAL]B
400,"instance_7",1,Yes,"9,00","1.735,00","1.461,00","16,00","0,71","0,69","14,00","0,67",[L]U+complete|[L/M]A|[L/M]C|[L/M]T|[L/M]Z|[L/M]V|[L]B+complete|[L/M]AD|[L/M]AE|[L]W+complete|[L/M]X|[M-REAL]AB|[L/M]AA|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B|[L]AC+complete
401,"instance_254",1,Yes,"9,00","1.455,00","1.207,00","16,00","0,71","0,69","14,00","0,67",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]T|[L/M]Z|[L/M]AD|[L/M]V|[L/M]AE|[L]U+complete|[L/M]AB|[L]W+complete|[L/M]AA|[L/M]Y|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[M-REAL]D|[L]A+complete|[L/M]B
402,"instance_409",1,Yes,"9,00","1.850,00","1.581,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[M-REAL]T|[L/M]AD|[L/M]Z|[L/M]AB|[L/M]V|[L]T+complete|[L]D+complete|[L/M]AE|[L]U+complete|[L/M]AA|[L]W+complete|[L/M]X|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[M-REAL]D|[L/M]B
403,"instance_36",1,Yes,"5,00","373,00","150,00","0,00","0,88","0,84","16,00","0,82",[M-REAL]A|[L]G+complete|[L/M]C|[L/M]E|[M-REAL]G|[L]A+complete|[L/M]I|[L/M]Q|[L/M]K|[L/M]L|[L/M]J|[L/M]N|[L/M]H|[L/M]R|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
404,"instance_129",1,Yes,"5,00","1.316,00","848,00","0,00","0,88","0,84","16,00","0,82",[L/M]A|[L]Q+complete|[L/M]C|[L/M]E|[L/M]L|[L/M]G|[L/M]J|[L/M]I|[M-REAL]Q|[L/M]R|[L/M]P|[L/M]K|[L/M]M|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
405,"instance_270",1,Yes,"5,00","1.619,00","1.086,00","0,00","0,88","0,84","16,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]Q|[L/M]J|[M-REAL]L|[L]H+complete|[L/M]P|[L/M]I|[L/M]K|[L/M]R|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[L]L+complete|[L/M]F|[L/M]D|[L/M]B
406,"instance_119",1,Yes,"9,00","1.860,00","1.612,00","19,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[L/M]T|[L/M]Z|[L/M]V|[L/M]AC|[M-REAL]X|[L]AE+complete|[L/M]W|[L]B+complete|[L]U+complete|[L/M]AD|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B|[L]Y+complete
407,"instance_308",1,Yes,"3,00","446,00","235,00","0,00","0,94","0,91","17,00","0,89",[L/M]A|[L/M]C|[L]AD+complete|[L/M]T|[L/M]AD|[L/M]AE|[L/M]Z|[L/M]V|[L/M]AB|[L/M]Y|[L/M]AA|[L/M]W|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
408,"instance_191",1,Yes,"9,00","1.367,00","1.046,00","15,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[M-REAL]T|[L]AA+complete|[L]AE+complete|[L/M]AD|[L/M]Z|[L/M]V|[L/M]Y|[L]T+complete|[L]C+complete|[L/M]AB|[L/M]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[L/M]U|[L/M]D|[L/M]B
409,"instance_53",1,Yes,"9,00","1.700,00","1.385,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[L]Z+complete|[L]AE+complete|[L/M]C|[L/M]T|[L/M]V|[L/M]AD|[M-REAL]Z|[M-REAL]AB|[L]B+complete|[L/M]AA|[L/M]X|[L/M]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B|[L]AB+complete
410,"instance_19",1,Yes,"9,00","1.596,00","1.310,00","15,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]B+complete|[L/M]T|[L/M]Z|[L/M]V|[L/M]AD|[L]C+complete|[L/M]AB|[L]U+complete|[L/M]AE|[L/M]AA|[M-REAL]X|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B|[L]X+complete
411,"instance_478",1,Yes,"9,00","1.454,00","1.170,00","5,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]W+complete|[L/M]T|[L]Y+complete|[L]AC+complete|[L/M]AD|[L/M]V|[L/M]Z|[L/M]AE|[M-REAL]AB|[L]C+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]X|[M-REAL]W|[L/M]U|[L/M]D|[L/M]B
412,"instance_457",1,Yes,"9,00","1.756,00","1.416,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[L]W+complete|[L/M]C|[M-REAL]T|[L]AB+complete|[L]U+complete|[L/M]AD|[L/M]V|[L]T+complete|[L/M]Z|[L/M]AE|[L/M]Y|[M-REAL]AB|[L/M]AA|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
413,"instance_491",1,Yes,"5,00","1.827,00","1.361,00","0,00","0,88","0,84","16,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]I|[L/M]Q|[L/M]L|[L/M]J|[L]M+complete|[L/M]K|[L/M]O|[L/M]R|[L]B+complete|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[L/M]F|[L/M]D|[M-REAL]B
414,"instance_319",1,Yes,"9,00","1.635,00","1.316,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]AC+complete|[L/M]T|[L/M]Z|[L/M]V|[L]C+complete|[L/M]AD|[M-REAL]AB|[L]U+complete|[L/M]AA|[L]D+complete|[L/M]X|[L/M]AE|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
415,"instance_415",1,Yes,"9,00","1.461,00","1.185,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[M-REAL]T|[L]D+complete|[L/M]AD|[L/M]Z|[L]T+complete|[L/M]AE|[L/M]V|[L/M]AB|[L/M]Y|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L]B+complete|[L/M]U|[M-REAL]D|[M-REAL]B|[L]C+complete
416,"instance_332",1,Yes,"9,00","1.804,00","1.522,00","1,00","0,71","0,69","14,00","0,67",[L/M]A|[L]Z+complete|[L/M]C|[L/M]T|[L/M]V|[L/M]AD|[L/M]Y|[M-REAL]Z|[L]D+complete|[L/M]AC|[L]B+complete|[L/M]W|[L/M]AA|[L]U+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B
417,"instance_295",1,Yes,"7,00","1.274,00","964,00","16,00","0,79","0,76","14,00","0,73",[L/M]A|[L/M]C|[L/M]T|[L]U+complete|[L/M]Z|[L]Y+complete|[L/M]V|[L/M]AB|[M-REAL]X|[L]AE+complete|[L/M]W|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
418,"instance_296",1,Yes,"7,00","1.139,00","844,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[M-REAL]C|[L/M]T|[L/M]AD|[L]C+complete|[L]U+complete|[L/M]Z|[L/M]V|[L/M]X|[L/M]AE|[L/M]AC|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L]B+complete|[L/M]D|[M-REAL]B
419,"instance_74",1,Yes,"7,00","1.049,00","727,00","16,00","0,79","0,76","14,00","0,73",[L/M]A|[L]T+complete|[L]U+complete|[L/M]C|[M-REAL]T|[L/M]Z|[L/M]AB|[L/M]AD|[L/M]V|[L/M]Y|[L]D+complete|[L/M]AA|[L/M]W|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
420,"instance_169",1,Yes,"7,00","783,00","564,00","4,00","0,79","0,76","14,00","0,73",[M-REAL]A|[M-REAL]C|[L/M]T|[L]D+complete|[L/M]Z|[L/M]AD|[L/M]V|[L/M]Y|[L/M]AB|[L/M]AE|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L]C+complete|[L/M]U|[M-REAL]D|[L]A+complete|[L/M]B
421,"instance_190",1,Yes,"1,00","223,00","86,00","0,00","1,00","0,97","17,00","0,94",[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]X|[L/M]AD|[L/M]AC|[L/M]AE|[L/M]AA|[L/M]AF|[L/M]W|[L/M]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
422,"instance_43",1,Yes,"7,00","1.264,00","958,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[L/M]C|[L]AD+complete|[L/M]T|[L/M]V|[M-REAL]AD|[L/M]AE|[L/M]Z|[L]AA+complete|[L]W+complete|[L/M]AB|[L/M]Y|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[L/M]U|[L/M]D|[L/M]B
423,"instance_41",1,Yes,"7,00","1.224,00","892,00","21,00","0,79","0,76","14,00","0,73",[L/M]A|[L/M]C|[M-REAL]T|[L]AC+complete|[L/M]V|[L/M]AD|[L]T+complete|[L]B+complete|[L/M]Z|[L/M]X|[L/M]AE|[L/M]W|[M-REAL]AB|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B
424,"instance_163",1,Yes,"7,00","1.128,00","802,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[L]T+complete|[L/M]C|[M-REAL]T|[L/M]AD|[L/M]Z|[L]W+complete|[L/M]AC|[L/M]AE|[L]Y+complete|[L/M]V|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]X|[M-REAL]W|[L/M]U|[L/M]D|[L/M]B
425,"instance_196",1,Yes,"3,00","936,00","512,00","0,00","0,94","0,90","16,00","0,88",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]J|[L/M]I|[L/M]L|[L/M]Q|[L/M]N|[L/M]R|[L]F+complete|[L/M]K|[L/M]M|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
426,"instance_158",1,Yes,"7,00","689,00","398,00","0,00","0,79","0,76","14,00","0,73",[L]T+complete|[L]C+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]Z|[L/M]V|[L]U+complete|[L/M]AD|[L/M]AC|[L/M]Y|[L/M]AE|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
427,"instance_490",1,Yes,"7,00","1.177,00","862,00","2,00","0,79","0,76","14,00","0,73",[L/M]A|[L]T+complete|[L/M]C|[M-REAL]T|[L/M]AD|[L/M]V|[L/M]Z|[L/M]Y|[L]U+complete|[L/M]AB|[L/M]W|[L/M]AA|[L]D+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
428,"instance_180",1,Yes,"7,00","1.196,00","870,00","16,00","0,79","0,76","14,00","0,73",[L/M]A|[L]D+complete|[L/M]C|[L/M]T|[L/M]AD|[L]Y+complete|[L/M]V|[M-REAL]X|[L/M]W|[M-REAL]Z|[L/M]AC|[L/M]AE|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L]Z+complete|[L/M]B
429,"instance_492",1,Yes,"3,00","659,00","296,00","0,00","0,94","0,90","16,00","0,88",[L/M]A|[L]H+complete|[L/M]C|[L/M]E|[L/M]G|[L/M]I|[L/M]K|[L/M]L|[L/M]Q|[L/M]R|[L/M]P|[L/M]M|[L/M]J|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
430,"instance_407",1,Yes,"4,00","277,00","123,00","0,00","0,82","0,88","17,00","0,93",[L/M]A|[L]AF+complete|[L/M]C|[L]AD+complete|[L/M]T|[L/M]Z|[L/M]V|[L/M]X|[L]AE+complete|[L/M]W|[L/M]AD|[L/M]AB|[L/M]AA|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
431,"instance_34",1,Yes,"7,00","1.139,00","822,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[L]AE+complete|[L/M]C|[L]Z+complete|[L/M]T|[L/M]V|[L/M]AD|[M-REAL]Z|[L/M]AB|[L/M]Y|[L/M]W|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L]B+complete|[L/M]U|[L/M]D|[M-REAL]B
432,"instance_140",1,Yes,"7,00","1.308,00","1.011,00","16,00","0,79","0,76","14,00","0,73",[L/M]A|[L/M]C|[L/M]T|[L]W+complete|[L]B+complete|[L/M]Z|[L/M]AB|[L/M]AD|[L]X+complete|[L/M]AE|[L/M]AA|[L/M]V|[M-REAL]X|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B
433,"instance_33",1,Yes,"3,00","550,00","258,00","0,00","0,94","0,90","16,00","0,88",[L/M]A|[L/M]C|[L/M]E|[L/M]Q|[L/M]L|[M-REAL]G|[L/M]I|[L/M]K|[L/M]O|[L/M]M|[L/M]J|[L]G+complete|[L/M]H|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
434,"instance_262",1,Yes,"7,00","1.337,00","1.058,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[L/M]C|[L/M]T|[L/M]AD|[M-REAL]Z|[L/M]AB|[M-REAL]V|[L/M]Y|[L/M]AE|[L/M]W|[L]V+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L]Z+complete|[L]D+complete|[L/M]U|[M-REAL]D|[L/M]B
435,"instance_248",1,Yes,"7,00","934,00","650,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[M-REAL]C|[L]AB+complete|[L]D+complete|[L/M]T|[L/M]V|[L/M]Z|[L/M]X|[L/M]AD|[L/M]AE|[L/M]W|[M-REAL]AB|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L]C+complete|[L/M]B
436,"instance_423",1,Yes,"3,00","952,00","555,00","0,00","0,94","0,90","16,00","0,88",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]Q|[L/M]K|[L/M]J|[L/M]I|[L/M]R|[L/M]L|[L/M]H|[L/M]P|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
437,"instance_117",1,Yes,"7,00","972,00","701,00","0,00","0,79","0,76","14,00","0,73",[L/M]A|[M-REAL]C|[L]AA+complete|[L/M]T|[L]B+complete|[L/M]AD|[L/M]V|[L/M]Z|[L/M]AB|[L/M]X|[L/M]AE|[L/M]W|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[L]C+complete|[L/M]U|[L/M]D|[M-REAL]B
438,"instance_120",1,Yes,"7,00","1.135,00","857,00","1,00","0,79","0,76","14,00","0,73",[L]W+complete|[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]Y|[L]AE+complete|[L/M]AD|[L]U+complete|[L/M]AB|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[L/M]D|[L/M]B
439,"instance_59",1,Yes,"7,00","1.180,00","929,00","0,00","0,79","0,76","14,00","0,73",[L]W+complete|[L/M]A|[L/M]C|[L/M]T|[L/M]Z|[L/M]AD|[L/M]V|[L/M]AB|[L]D+complete|[L/M]AE|[L/M]X|[L]B+complete|[L/M]AA|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B
